,Department,Direction,Date,Network
2766,Information Technology,both,2014-01-10 14:00:00,"[['Lucas Alcazar', 'Emile Arpa', 1], ['Sven Flecha', 'Nils Calixto', 1], ['Adra Nubarron', 'Lucas Alcazar', 1], ['Adra Nubarron', 'Nils Calixto', 1], ['Adra Nubarron', 'Linnea Bergen', 1], ['Adra Nubarron', 'Isak Baza', 1], ['Adra Nubarron', 'Sven Flecha', 1], ['Hideki Cocinaro', 'Lucas Alcazar', 28], ['Hideki Cocinaro', 'Nils Calixto', 28], ['Hideki Cocinaro', 'Linnea Bergen', 28], ['Hideki Cocinaro', 'Isak Baza', 28], ['Hideki Cocinaro', 'Sven Flecha', 28], ['Felix Resumir', 'Lucas Alcazar', 1], ['Felix Resumir', 'Nils Calixto', 1], ['Felix Resumir', 'Linnea Bergen', 1], ['Felix Resumir', 'Isak Baza', 1], ['Felix Resumir', 'Sven Flecha', 1]]"
2767,Information Technology,both,2014-01-10 15:00:00,"[['Lucas Alcazar', 'Nils Calixto', 1], ['Lucas Alcazar', 'Sven Flecha', 1], ['Isak Baza', 'Nils Calixto', 1], ['Isak Baza', 'Sven Flecha', 1], ['Ruscella Mies', 'Lucas Alcazar', 1], ['Ruscella Mies', 'Nils Calixto', 1], ['Ruscella Mies', 'Linnea Bergen', 1], ['Ruscella Mies', 'Isak Baza', 1], ['Ruscella Mies', 'Sven Flecha', 1]]"
2768,Information Technology,both,2014-01-10 16:00:00,"[['Sven Flecha', 'Isak Baza', 29], ['Sven Flecha', 'Nils Calixto', 28], ['Lars Azada', 'Lucas Alcazar', 1], ['Lars Azada', 'Nils Calixto', 1], ['Lars Azada', 'Linnea Bergen', 1], ['Lars Azada', 'Isak Baza', 1], ['Lars Azada', 'Sven Flecha', 1]]"
2769,Information Technology,both,2014-01-10 17:00:00,"[['Sven Flecha', 'Isak Baza', 29], ['Edvard Vann', 'Lucas Alcazar', 1], ['Edvard Vann', 'Nils Calixto', 1], ['Edvard Vann', 'Linnea Bergen', 1], ['Edvard Vann', 'Isak Baza', 1], ['Edvard Vann', 'Sven Flecha', 1], ['Benito Hawelon', 'Lucas Alcazar', 1], ['Benito Hawelon', 'Nils Calixto', 1], ['Benito Hawelon', 'Linnea Bergen', 1], ['Benito Hawelon', 'Isak Baza', 1], ['Benito Hawelon', 'Sven Flecha', 1]]"
2770,Information Technology,both,2014-01-10 18:00:00,"[['Nils Calixto', 'Sven Flecha', 29], ['Isak Baza', 'Sven Flecha', 29], ['Sven Flecha', 'Nils Calixto', 1], ['Sven Flecha', 'Isak Baza', 1]]"
2771,Information Technology,both,2014-01-10 19:00:00,"[['Isak Baza', 'Nils Calixto', 29], ['Isak Baza', 'Sven Flecha', 29]]"
2772,Information Technology,both,2014-01-10 20:00:00,"[['Sven Flecha', 'Nils Calixto', 29], ['Sven Flecha', 'Isak Baza', 29]]"
2773,Information Technology,both,2014-01-10 21:00:00,[]
2774,Information Technology,both,2014-01-10 22:00:00,[]
2775,Information Technology,both,2014-01-13 08:00:00,[]
2776,Information Technology,both,2014-01-13 09:00:00,"[['Lucas Alcazar', 'Isak Baza', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Sven Flecha', 1]]"
2777,Information Technology,both,2014-01-13 10:00:00,"[['Lucas Alcazar', 'Isak Baza', 1], ['Nils Calixto', 'Lucas Alcazar', 1], ['Nils Calixto', 'Isak Baza', 1], ['Minke Mies', 'Nils Calixto', 1]]"
2778,Information Technology,both,2014-01-13 11:00:00,"[['Isak Baza', 'Lucas Alcazar', 1], ['Lucas Alcazar', 'Isak Baza', 29]]"
2779,Information Technology,both,2014-01-13 12:00:00,"[['Lucas Alcazar', 'Isak Baza', 1], ['Nils Calixto', 'Minke Mies', 1], ['Cornelia Lais', 'Lucas Alcazar', 1], ['Cornelia Lais', 'Nils Calixto', 1], ['Cornelia Lais', 'Linnea Bergen', 1], ['Cornelia Lais', 'Isak Baza', 1], ['Cornelia Lais', 'Sven Flecha', 1], ['Marin Onda', 'Lucas Alcazar', 1], ['Marin Onda', 'Nils Calixto', 1], ['Marin Onda', 'Linnea Bergen', 1], ['Marin Onda', 'Isak Baza', 1], ['Marin Onda', 'Sven Flecha', 1]]"
2780,Information Technology,both,2014-01-13 13:00:00,"[['Emile Arpa', 'Lucas Alcazar', 1], ['Emile Arpa', 'Nils Calixto', 1], ['Emile Arpa', 'Linnea Bergen', 1], ['Emile Arpa', 'Isak Baza', 1], ['Emile Arpa', 'Sven Flecha', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Minke Mies', 'Nils Calixto', 1]]"
2781,Information Technology,both,2014-01-13 14:00:00,[]
2782,Information Technology,both,2014-01-13 15:00:00,"[['Lucas Alcazar', 'Isak Baza', 1], ['Ruscella Mies', 'Lucas Alcazar', 1], ['Ruscella Mies', 'Nils Calixto', 1], ['Ruscella Mies', 'Linnea Bergen', 1], ['Ruscella Mies', 'Isak Baza', 1], ['Ruscella Mies', 'Sven Flecha', 1]]"
2783,Information Technology,both,2014-01-13 16:00:00,"[['Sven Flecha', 'Lucas Alcazar', 1], ['Sven Flecha', 'Isak Baza', 1], ['Adra Nubarron', 'Lucas Alcazar', 1], ['Adra Nubarron', 'Nils Calixto', 1], ['Adra Nubarron', 'Linnea Bergen', 1], ['Adra Nubarron', 'Isak Baza', 1], ['Adra Nubarron', 'Sven Flecha', 1], ['Hennie Osvaldo', 'Lucas Alcazar', 1], ['Hennie Osvaldo', 'Nils Calixto', 1], ['Hennie Osvaldo', 'Linnea Bergen', 1], ['Hennie Osvaldo', 'Isak Baza', 1], ['Hennie Osvaldo', 'Sven Flecha', 1]]"
2784,Information Technology,both,2014-01-13 17:00:00,[]
2785,Information Technology,both,2014-01-13 18:00:00,[]
2786,Information Technology,both,2014-01-13 19:00:00,"[['Lucas Alcazar', 'Sven Flecha', 1], ['Lucas Alcazar', 'Isak Baza', 1]]"
2787,Information Technology,both,2014-01-13 20:00:00,"[['Lucas Alcazar', 'Sven Flecha', 1], ['Lucas Alcazar', 'Isak Baza', 1], ['Isak Baza', 'Lucas Alcazar', 1], ['Isak Baza', 'Sven Flecha', 1], ['Sven Flecha', 'Lucas Alcazar', 29], ['Sven Flecha', 'Isak Baza', 29]]"
2788,Information Technology,both,2014-01-13 21:00:00,"[['Isak Baza', 'Lucas Alcazar', 1], ['Isak Baza', 'Sven Flecha', 1]]"
2789,Information Technology,both,2014-01-13 22:00:00,[]
2790,Information Technology,both,2014-01-14 08:00:00,[]
2791,Information Technology,both,2014-01-14 09:00:00,"[['Nils Calixto', 'Lucas Alcazar', 1], ['Nils Calixto', 'Sven Flecha', 1], ['Nils Calixto', 'Isak Baza', 1]]"
2792,Information Technology,both,2014-01-14 10:00:00,"[['Lucas Alcazar', 'Nils Calixto', 28], ['Lucas Alcazar', 'Isak Baza', 29], ['Lucas Alcazar', 'Sven Flecha', 29], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Sven Flecha', 1]]"
2793,Information Technology,both,2014-01-14 11:00:00,"[['Nils Calixto', 'Lucas Alcazar', 29], ['Nils Calixto', 'Sven Flecha', 29], ['Nils Calixto', 'Isak Baza', 29], ['Isak Baza', 'Lucas Alcazar', 85], ['Isak Baza', 'Nils Calixto', 85], ['Isak Baza', 'Sven Flecha', 141], ['Sven Flecha', 'Nils Calixto', 28], ['Sven Flecha', 'Isak Baza', 29], ['Sven Flecha', 'Lucas Alcazar', 28]]"
2794,Information Technology,both,2014-01-14 12:00:00,"[['Sven Flecha', 'Lucas Alcazar', 29], ['Sven Flecha', 'Nils Calixto', 29], ['Sven Flecha', 'Isak Baza', 29], ['Lucas Alcazar', 'Felix Balas', 1], ['Lucas Alcazar', 'Lidelse Dedos', 1], ['Lucas Alcazar', 'Adra Nubarron', 1], ['Lucas Alcazar', 'Marin Onda', 1], ['Lucas Alcazar', 'Kanon Herrero', 1], ['Lucas Alcazar', 'Cecilia Morluniau', 1], ['Lucas Alcazar', 'Gustav Cazar', 1], ['Lucas Alcazar', 'Felix Resumir', 1], ['Lucas Alcazar', 'Willem Vasco-Pais', 1], ['Lucas Alcazar', 'Valeria Morlun', 1], ['Lucas Alcazar', 'Nils Calixto', 1], ['Lucas Alcazar', 'Varro Awelon', 1], ['Lucas Alcazar', 'Dante Coginian', 1], ['Lucas Alcazar', 'Bertrand Ovan', 1], ['Lucas Alcazar', 'Ingrid Barranco', 1], ['Lucas Alcazar', 'Hideki Cocinaro', 1], ['Lucas Alcazar', 'Linnea Bergen', 1], ['Lucas Alcazar', 'Mat Bramar', 1], ['Lucas Alcazar', 'Dylan Scozzese', 1], ['Lucas Alcazar', 'Sten Sanjorge Jr', 1], ['Lucas Alcazar', 'Anda Ribera', 1], ['Lucas Alcazar', 'Varja Lagos', 1], ['Lucas Alcazar', 'Isia Vann', 1], ['Lucas Alcazar', 'Claudio Hawelon', 1], ['Lucas Alcazar', 'Orhan Strum', 1], ['Lucas Alcazar', 'Cornelia Lais', 1], ['Lucas Alcazar', 'Irene Nant', 1], ['Lucas Alcazar', 'Henk Mies', 1], ['Lucas Alcazar', 'Adan Morlun', 1], ['Lucas Alcazar', 'Rachel Pantanal', 1], ['Lucas Alcazar', 'Edvard Vann', 1], ['Lucas Alcazar', 'Emile Arpa', 1], ['Lucas Alcazar', 'Birgitta Frente', 1], ['Lucas Alcazar', 'Hennie Osvaldo', 1], ['Lucas Alcazar', 'Minke Mies', 1], ['Lucas Alcazar', 'Benito Hawelon', 1], ['Lucas Alcazar', 'Inga Ferro', 1], ['Lucas Alcazar', 'Linda Lagos', 1], ['Lucas Alcazar', 'Stenig Fusil', 1], ['Lucas Alcazar', 'Isak Baza', 1], ['Lucas Alcazar', 'Ruscella Mies', 1], ['Lucas Alcazar', 'Brand Tempestad', 1], ['Lucas Alcazar', 'Isande Borrasca', 1], ['Lucas Alcazar', 'Loreto Bodrogi', 1], ['Lucas Alcazar', 'Lars Azada', 1], ['Lucas Alcazar', 'Carla Forluniau', 1], ['Lucas Alcazar', 'Ada Campo-Corrente', 1], ['Lucas Alcazar', 'Albina Hafon', 1], ['Lucas Alcazar', 'Elsa Orilla', 1], ['Lucas Alcazar', 'Kare Orilla', 1], ['Lucas Alcazar', 'Axel Calzas', 1], ['Lucas Alcazar', 'Sven Flecha', 1], ['Lucas Alcazar', 'Vira Frente', 1], ['Isak Baza', 'Lucas Alcazar', 29], ['Isak Baza', 'Nils Calixto', 29], ['Isak Baza', 'Sven Flecha', 29], ['Ruscella Mies', 'Lucas Alcazar', 1], ['Ruscella Mies', 'Nils Calixto', 1], ['Ruscella Mies', 'Linnea Bergen', 1], ['Ruscella Mies', 'Isak Baza', 1], ['Ruscella Mies', 'Sven Flecha', 1], ['Loreto Bodrogi', 'Lucas Alcazar', 1], ['Loreto Bodrogi', 'Nils Calixto', 1], ['Loreto Bodrogi', 'Linnea Bergen', 1], ['Loreto Bodrogi', 'Isak Baza', 1], ['Loreto Bodrogi', 'Sven Flecha', 1]]"
2795,Information Technology,both,2014-01-14 13:00:00,"[['Nils Calixto', 'Lucas Alcazar', 113], ['Nils Calixto', 'Sven Flecha', 113], ['Nils Calixto', 'Isak Baza', 113], ['Lucas Alcazar', 'Nils Calixto', 1], ['Lucas Alcazar', 'Sven Flecha', 1], ['Lucas Alcazar', 'Isak Baza', 1], ['Isak Baza', 'Lucas Alcazar', 29], ['Isak Baza', 'Nils Calixto', 29], ['Isak Baza', 'Sven Flecha', 29], ['Sven Flecha', 'Lucas Alcazar', 29], ['Sven Flecha', 'Nils Calixto', 29], ['Sven Flecha', 'Isak Baza', 29], ['Adan Morlun', 'Lucas Alcazar', 1], ['Adan Morlun', 'Nils Calixto', 1], ['Adan Morlun', 'Linnea Bergen', 1], ['Adan Morlun', 'Isak Baza', 1], ['Adan Morlun', 'Sven Flecha', 1]]"
2796,Information Technology,both,2014-01-14 14:00:00,"[['Linnea Bergen', 'Ruscella Mies', 1], ['Linnea Bergen', 'Isia Vann', 1], ['Linnea Bergen', 'Loreto Bodrogi', 1], ['Linnea Bergen', 'Hennie Osvaldo', 1], ['Linnea Bergen', 'Minke Mies', 1], ['Linnea Bergen', 'Inga Ferro', 1], ['Lucas Alcazar', 'Nils Calixto', 29], ['Lucas Alcazar', 'Sven Flecha', 29], ['Lucas Alcazar', 'Isak Baza', 29], ['Nils Calixto', 'Lucas Alcazar', 1], ['Nils Calixto', 'Sven Flecha', 1], ['Nils Calixto', 'Isak Baza', 1], ['Sven Flecha', 'Lucas Alcazar', 29], ['Sven Flecha', 'Nils Calixto', 1], ['Sven Flecha', 'Isak Baza', 29]]"
2797,Information Technology,both,2014-01-14 15:00:00,"[['Lucas Alcazar', 'Nils Calixto', 29], ['Lucas Alcazar', 'Sven Flecha', 1], ['Lucas Alcazar', 'Isak Baza', 1], ['Nils Calixto', 'Lucas Alcazar', 1], ['Nils Calixto', 'Sven Flecha', 1], ['Nils Calixto', 'Isak Baza', 1], ['Sven Flecha', 'Lucas Alcazar', 1], ['Sven Flecha', 'Nils Calixto', 1], ['Sven Flecha', 'Isak Baza', 1]]"
2798,Information Technology,both,2014-01-14 16:00:00,"[['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Sven Flecha', 1]]"
2799,Information Technology,both,2014-01-14 17:00:00,"[['Isak Baza', 'Lucas Alcazar', 1], ['Isak Baza', 'Sven Flecha', 1]]"
2800,Information Technology,both,2014-01-14 18:00:00,"[['Lucas Alcazar', 'Sven Flecha', 29], ['Lucas Alcazar', 'Isak Baza', 29]]"
2801,Information Technology,both,2014-01-14 19:00:00,"[['Lucas Alcazar', 'Sven Flecha', 1], ['Lucas Alcazar', 'Isak Baza', 1], ['Nils Calixto', 'Lucas Alcazar', 57], ['Isak Baza', 'Lucas Alcazar', 29], ['Isak Baza', 'Sven Flecha', 29]]"
2802,Information Technology,both,2014-01-14 20:00:00,"[['Irene Nant', 'Lucas Alcazar', 1], ['Irene Nant', 'Nils Calixto', 1], ['Irene Nant', 'Linnea Bergen', 1], ['Irene Nant', 'Isak Baza', 1], ['Irene Nant', 'Sven Flecha', 1], ['Hennie Osvaldo', 'Lucas Alcazar', 1], ['Hennie Osvaldo', 'Nils Calixto', 1], ['Hennie Osvaldo', 'Linnea Bergen', 1], ['Hennie Osvaldo', 'Isak Baza', 1], ['Hennie Osvaldo', 'Sven Flecha', 1], ['Dante Coginian', 'Lucas Alcazar', 1], ['Dante Coginian', 'Nils Calixto', 1], ['Dante Coginian', 'Linnea Bergen', 1], ['Dante Coginian', 'Isak Baza', 1], ['Dante Coginian', 'Sven Flecha', 1]]"
2803,Information Technology,both,2014-01-14 21:00:00,"[['Ingrid Barranco', 'Lucas Alcazar', 1], ['Ingrid Barranco', 'Nils Calixto', 1], ['Ingrid Barranco', 'Linnea Bergen', 1], ['Ingrid Barranco', 'Isak Baza', 1], ['Ingrid Barranco', 'Sven Flecha', 1]]"
2804,Information Technology,both,2014-01-14 22:00:00,[]
2805,Information Technology,both,2014-01-15 08:00:00,[]
2806,Information Technology,both,2014-01-15 09:00:00,"[['Isak Baza', 'Lucas Alcazar', 1], ['Isak Baza', 'Nils Calixto', 1]]"
2807,Information Technology,both,2014-01-15 10:00:00,[]
2808,Information Technology,both,2014-01-15 11:00:00,"[['Nils Calixto', 'Sven Flecha', 1], ['Lucas Alcazar', 'Linnea Bergen', 1], ['Ruscella Mies', 'Lucas Alcazar', 1], ['Ruscella Mies', 'Nils Calixto', 1], ['Ruscella Mies', 'Linnea Bergen', 1], ['Ruscella Mies', 'Isak Baza', 1], ['Ruscella Mies', 'Sven Flecha', 1]]"
2809,Information Technology,both,2014-01-15 12:00:00,"[['Linnea Bergen', 'Lucas Alcazar', 28], ['Linnea Bergen', 'Claudio Hawelon', 1], ['Nils Calixto', 'Lucas Alcazar', 1], ['Claudio Hawelon', 'Linnea Bergen', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Axel Calzas', 'Nils Calixto', 1]]"
2810,Information Technology,both,2014-01-15 13:00:00,"[['Linnea Bergen', 'Claudio Hawelon', 1], ['Nils Calixto', 'Lucas Alcazar', 1], ['Nils Calixto', 'Sven Flecha', 28], ['Sven Flecha', 'Isak Baza', 1], ['Sven Flecha', 'Nils Calixto', 29], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Birgitta Frente', 'Isak Baza', 28]]"
2811,Information Technology,both,2014-01-15 14:00:00,"[['Nils Calixto', 'Axel Calzas', 28], ['Nils Calixto', 'Sven Flecha', 1], ['Axel Calzas', 'Nils Calixto', 1]]"
2812,Information Technology,both,2014-01-15 15:00:00,"[['Nils Calixto', 'Axel Calzas', 1], ['Isak Baza', 'Birgitta Frente', 29], ['Sven Flecha', 'Nils Calixto', 29], ['Ingrid Barranco', 'Lucas Alcazar', 1], ['Ingrid Barranco', 'Nils Calixto', 1], ['Ingrid Barranco', 'Linnea Bergen', 1], ['Ingrid Barranco', 'Isak Baza', 1], ['Ingrid Barranco', 'Sven Flecha', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Birgitta Frente', 'Isak Baza', 1], ['Minke Mies', 'Lucas Alcazar', 1], ['Minke Mies', 'Nils Calixto', 1], ['Minke Mies', 'Linnea Bergen', 1], ['Minke Mies', 'Isak Baza', 1], ['Minke Mies', 'Sven Flecha', 1], ['Axel Calzas', 'Nils Calixto', 1]]"
2813,Information Technology,both,2014-01-15 16:00:00,"[['Isak Baza', 'Nils Calixto', 1], ['Sven Flecha', 'Nils Calixto', 1], ['Claudio Hawelon', 'Lucas Alcazar', 1], ['Claudio Hawelon', 'Nils Calixto', 1], ['Claudio Hawelon', 'Linnea Bergen', 1], ['Claudio Hawelon', 'Isak Baza', 1], ['Claudio Hawelon', 'Sven Flecha', 1], ['Birgitta Frente', 'Isak Baza', 1], ['Axel Calzas', 'Lucas Alcazar', 1], ['Axel Calzas', 'Nils Calixto', 1], ['Axel Calzas', 'Linnea Bergen', 1], ['Axel Calzas', 'Isak Baza', 1], ['Axel Calzas', 'Sven Flecha', 1]]"
2814,Information Technology,both,2014-01-15 17:00:00,"[['Varro Awelon', 'Lucas Alcazar', 1], ['Varro Awelon', 'Nils Calixto', 1], ['Varro Awelon', 'Linnea Bergen', 1], ['Varro Awelon', 'Isak Baza', 1], ['Varro Awelon', 'Sven Flecha', 1], ['Inga Ferro', 'Lucas Alcazar', 29], ['Inga Ferro', 'Nils Calixto', 29], ['Inga Ferro', 'Linnea Bergen', 29], ['Inga Ferro', 'Isak Baza', 29], ['Inga Ferro', 'Sven Flecha', 29], ['Anda Ribera', 'Lucas Alcazar', 1], ['Anda Ribera', 'Nils Calixto', 1], ['Anda Ribera', 'Linnea Bergen', 1], ['Anda Ribera', 'Isak Baza', 1], ['Anda Ribera', 'Sven Flecha', 1]]"
2815,Information Technology,both,2014-01-15 18:00:00,"[['Isak Baza', 'Nils Calixto', 1], ['Isande Borrasca', 'Lucas Alcazar', 1], ['Isande Borrasca', 'Nils Calixto', 1], ['Isande Borrasca', 'Linnea Bergen', 1], ['Isande Borrasca', 'Isak Baza', 1], ['Isande Borrasca', 'Sven Flecha', 1], ['Ingrid Barranco', 'Lucas Alcazar', 1], ['Ingrid Barranco', 'Nils Calixto', 1], ['Ingrid Barranco', 'Linnea Bergen', 1], ['Ingrid Barranco', 'Isak Baza', 1], ['Ingrid Barranco', 'Sven Flecha', 1]]"
2816,Information Technology,both,2014-01-15 19:00:00,[]
2817,Information Technology,both,2014-01-15 20:00:00,[]
2818,Information Technology,both,2014-01-15 21:00:00,[]
2819,Information Technology,both,2014-01-15 22:00:00,[]
2820,Information Technology,both,2014-01-16 08:00:00,[]
2821,Information Technology,both,2014-01-16 09:00:00,"[['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Sven Flecha', 1]]"
2822,Information Technology,both,2014-01-16 10:00:00,[]
2823,Information Technology,both,2014-01-16 11:00:00,"[['Ruscella Mies', 'Lucas Alcazar', 1], ['Ruscella Mies', 'Nils Calixto', 1], ['Ruscella Mies', 'Linnea Bergen', 1], ['Ruscella Mies', 'Isak Baza', 1], ['Ruscella Mies', 'Sven Flecha', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Sven Flecha', 1]]"
2824,Information Technology,both,2014-01-16 12:00:00,"[['Adra Nubarron', 'Lucas Alcazar', 1], ['Adra Nubarron', 'Nils Calixto', 1], ['Adra Nubarron', 'Linnea Bergen', 1], ['Adra Nubarron', 'Isak Baza', 1], ['Adra Nubarron', 'Sven Flecha', 1]]"
2825,Information Technology,both,2014-01-16 13:00:00,"[['Nils Calixto', 'Lucas Alcazar', 1], ['Nils Calixto', 'Isak Baza', 1], ['Isak Baza', 'Lucas Alcazar', 1], ['Isak Baza', 'Sven Flecha', 1], ['Willem Vasco-Pais', 'Lucas Alcazar', 1], ['Willem Vasco-Pais', 'Nils Calixto', 1], ['Willem Vasco-Pais', 'Linnea Bergen', 1], ['Willem Vasco-Pais', 'Isak Baza', 1], ['Willem Vasco-Pais', 'Sven Flecha', 1]]"
2826,Information Technology,both,2014-01-16 14:00:00,"[['Lucas Alcazar', 'Nils Calixto', 1], ['Isak Baza', 'Nils Calixto', 1]]"
2827,Information Technology,both,2014-01-16 15:00:00,[]
2828,Information Technology,both,2014-01-16 16:00:00,"[['Nils Calixto', 'Lucas Alcazar', 29], ['Nils Calixto', 'Isak Baza', 29], ['Lucas Alcazar', 'Nils Calixto', 29], ['Lucas Alcazar', 'Sven Flecha', 1], ['Lucas Alcazar', 'Isak Baza', 28], ['Isak Baza', 'Lucas Alcazar', 29], ['Isak Baza', 'Nils Calixto', 29]]"
2829,Information Technology,both,2014-01-16 17:00:00,"[['Nils Calixto', 'Sven Flecha', 1], ['Isak Baza', 'Lucas Alcazar', 1], ['Isak Baza', 'Sven Flecha', 1]]"
2830,Information Technology,both,2014-01-16 18:00:00,"[['Nils Calixto', 'Sven Flecha', 1], ['Lucas Alcazar', 'Nils Calixto', 28], ['Lucas Alcazar', 'Isak Baza', 1], ['Lucas Alcazar', 'Sven Flecha', 1], ['Sven Flecha', 'Nils Calixto', 1], ['Isak Baza', 'Lucas Alcazar', 1], ['Isak Baza', 'Sven Flecha', 1]]"
2831,Information Technology,both,2014-01-16 19:00:00,"[['Nils Calixto', 'Isak Baza', 1]]"
2832,Information Technology,both,2014-01-16 20:00:00,[]
2833,Information Technology,both,2014-01-16 21:00:00,[]
2834,Information Technology,both,2014-01-16 22:00:00,[]
2835,Information Technology,both,2014-01-17 08:00:00,[]
2836,Information Technology,both,2014-01-17 09:00:00,"[['Isak Baza', 'Nils Calixto', 1], ['Isak Baza', 'Sven Flecha', 1]]"
2837,Information Technology,both,2014-01-17 10:00:00,"[['Isak Baza', 'Lucas Alcazar', 1]]"
2838,Information Technology,both,2014-01-17 11:00:00,[]
2839,Information Technology,both,2014-01-17 12:00:00,"[['Lucas Alcazar', 'Isak Baza', 28]]"
2840,Information Technology,both,2014-01-17 13:00:00,"[['Nils Calixto', 'Isak Baza', 1], ['Nils Calixto', 'Sven Flecha', 1], ['Isak Baza', 'Lucas Alcazar', 1]]"
2841,Information Technology,both,2014-01-17 14:00:00,"[['Isak Baza', 'Lucas Alcazar', 1], ['Ruscella Mies', 'Lucas Alcazar', 27], ['Ruscella Mies', 'Nils Calixto', 27], ['Ruscella Mies', 'Linnea Bergen', 27], ['Ruscella Mies', 'Isak Baza', 27], ['Ruscella Mies', 'Sven Flecha', 27], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Sven Flecha', 1]]"
2842,Information Technology,both,2014-01-17 15:00:00,"[['Lucas Alcazar', 'Nils Calixto', 1], ['Lucas Alcazar', 'Sven Flecha', 1], ['Dylan Scozzese', 'Lucas Alcazar', 1], ['Dylan Scozzese', 'Nils Calixto', 1], ['Dylan Scozzese', 'Linnea Bergen', 1], ['Dylan Scozzese', 'Isak Baza', 1], ['Dylan Scozzese', 'Sven Flecha', 1]]"
2843,Information Technology,both,2014-01-17 16:00:00,"[['Nils Calixto', 'Sven Flecha', 1], ['Ingrid Barranco', 'Lucas Alcazar', 1], ['Ingrid Barranco', 'Nils Calixto', 1], ['Ingrid Barranco', 'Linnea Bergen', 1], ['Ingrid Barranco', 'Isak Baza', 1], ['Ingrid Barranco', 'Sven Flecha', 1]]"
2844,Information Technology,both,2014-01-17 17:00:00,"[['Nils Calixto', 'Lucas Alcazar', 1], ['Nils Calixto', 'Sven Flecha', 1]]"
2845,Information Technology,both,2014-01-17 18:00:00,"[['Sven Flecha', 'Nils Calixto', 28], ['Sven Flecha', 'Lucas Alcazar', 28]]"
2846,Information Technology,both,2014-01-17 19:00:00,"[['Nils Calixto', 'Lucas Alcazar', 1], ['Nils Calixto', 'Sven Flecha', 28], ['Sven Flecha', 'Nils Calixto', 28]]"
2847,Information Technology,both,2014-01-17 20:00:00,[]
2848,Information Technology,both,2014-01-17 21:00:00,[]
2849,Information Technology,both,2014-01-17 22:00:00,[]
2850,Information Technology,inner,2014-01-06 08:00:00,"[['Sven Flecha', 'Isak Baza', 1], ['Sven Flecha', 'Lucas Alcazar', 1]]"
2851,Information Technology,inner,2014-01-06 09:00:00,[]
2852,Information Technology,inner,2014-01-06 10:00:00,"[['Lucas Alcazar', 'Isak Baza', 1], ['Isak Baza', 'Lucas Alcazar', 1]]"
2853,Information Technology,inner,2014-01-06 11:00:00,"[['Linnea Bergen', 'Lucas Alcazar', 36], ['Linnea Bergen', 'Nils Calixto', 36], ['Linnea Bergen', 'Isak Baza', 36], ['Linnea Bergen', 'Sven Flecha', 36], ['Lucas Alcazar', 'Nils Calixto', 1], ['Lucas Alcazar', 'Sven Flecha', 1], ['Lucas Alcazar', 'Isak Baza', 35], ['Isak Baza', 'Lucas Alcazar', 1]]"
2854,Information Technology,inner,2014-01-06 12:00:00,"[['Lucas Alcazar', 'Isak Baza', 1], ['Nils Calixto', 'Sven Flecha', 1]]"
2855,Information Technology,inner,2014-01-06 13:00:00,[]
2856,Information Technology,inner,2014-01-06 14:00:00,"[['Nils Calixto', 'Sven Flecha', 36]]"
